qian2,coin; money; CL:筆|笔[bi3]
qian3 ze2,to denounce; to condemn; to criticize; condemnation; criticism
qian3,"shallow, not deep; superficial"
qian4,deficient; owe; to lack; yawn
qiang1 jie2,to rob; looting
qiang1,"gun; firearm; rifle; spear; CL:支[zhi1],把[ba3]"
qiang2 diao4,to emphasize (a statement); to stress
qiang2 lie4,intense; (violently) strong
qiang2 zhi4,to enforce; enforcement; forcibly; compulsory
qiang2,"wall; CL:面[mian4],堵[du3]"
qiang3 jiu4,rescue
qiang3 po4,to compel; to force
qiang3,fight over; to rush; to scramble; to grab; to rob; to snatch
qiao1 qiao1,quietly; secretly; stealthily
qiao1,extort; knock; to strike; to knock (at a door); to hit
qiao2 liang2,bridge; fig. connection between two areas
qiao2,bridge; CL:座[zuo4]
qiao2,look at
qiao3 ke4 li4,chocolate (loanword); CL:塊|块[kuai4]
qiao3 miao4,ingenious; clever
qiao4,to raise
qie1,to cut; to slice; tangent (math)
qie4 er2 bu4 she3,to chip away at a task and not abandon it (idiom); to chisel away at sth; to persevere; unflagging efforts
qie4 shi2,feasible; earnestly; conscientiously; realistic; practical
qin1 ai4,Dear or beloved (way of starting a letter)
qin1 fan4,to infringe on; to encroach on; to violate
qin1 lve4,invasion; encroachment
qin1 pei4,to admire; to look up to; to respect sb greatly
qin1 qi5,"a relative (i.e. family relation); CL:門|门[men2],個|个[ge4],位[wei4]"
qin1 qie4,amiable; friendliness; gracious; hospitality; intimate; cordial; kind; close and dear; familiar
qin1 re4,affectionate; intimate; warm-hearted
qin1 shen1,personal; oneself
qin1 zi4,personally
qin2 fen4,hardworking; diligent
qin2 jian3,hardworking and frugal
qin2 ken3,diligent and attentive; assiduous; sincere
qin2 lao2,hardworking; industrious; diligent
qing1 che4,clear; limpid
qing1 chen2,early morning
qing1 chu2,eliminate; get rid of
qing1 chu5,clear; clearly understood; distinct
qing1 chun1,youth; youthfulness
qing1 dan4,"light (of food, not greasy or strongly flavored); insipid; slack (sales)"
qing1 er2 yi4 ju3,easy; with no difficulty
qing1 jie2,clean; purity
qing1 li3,clear; to put in order; to check up
qing1 shao4 nian2,an adolescent; a youth; young person; teenage; teenager
qing1 shi4,contempt; contemptuous; to despise; to scorn; scornful
qing1 song1,gentle; relaxed
qing1 ting1,to listen attentively
qing1 xi1,clear; distinct
qing1 xiang4,trend; tendency; orientation
qing1 xie2,to incline; to lean; to slant; to slope; to tilt
qing1 xing3,clear-headed; sober; awake
qing1 zhen1,Islamic; Muslim; halal (of food); clean; pure
qing1,hydrogen (chemistry)
qing1,light; easy; gentle; soft; reckless; unimportant; frivolous; small in number; unstressed; neutral
qing1,nature's color; green or blue; greenish black; youth; young (of people); abbr. for Qinghai province 青海
qing2 bao4,(spy) intelligence; information-gathering
qing2 jie2,plot; circumstances
qing2 jing3,scene; sight; circumstances; CL:個|个[ge4]
qing2 kuang4,"circumstances; state of affairs; situation; CL:個|个[ge4],種|种[zhong3]"
qing2 lang3,sunny and cloudless
qing2 li3,reason; sense
qing2 xing2,circumstances; situation; CL:個|个[ge4]
qing2 xu4,feeling; sentiment; CL:種|种[zhong3]
qing2,clear; fine (weather)
qing3 jia4,ask for time off
qing3 jian3,invitation card; written invitation
qing3 jiao4,consult
qing3 ke4,give a dinner party; entertain guests; invite to dinner
qing3 qiu2,request; CL:個|个[ge4]
qing3 shi4,ask for instructions
qing3 tie3,invitation card; written invitation
qing3,to ask; to invite; please (do sth); to treat (to a meal etc); to request
qing4 zhu4,celebrate
qiong2,exhausted; poor
qiu1 ling2,hills
qiu1,autumn; fall; harvest time; a swing; surname Qiu
qiu2 mi2,soccer fan; crazy about ball sports; CL:個|个[ge4]
qu1 bie2,difference; to distinguish; to discriminate; to make a distinction; CL:個|个[ge4]
qu1 fen1,to differentiate; to find differing aspects
qu1 fu2,to surrender; to yield
qu1 shi4,trend; tendency
qu1 yu4,area; region; district
qu1 zhe2,complicated; winding
qu1 zhu2,to expel; to deport; banishment
qu2 dao4,irrigation ditch; medium or channel of communication
qu3 di4,"to ban; to prohibit (publications, customs etc); to outlaw; to suppress (violators)"
qu3 xiao1,to cancel; cancellation
qu3 zi5,poem for singing; tune; music; CL:支[zhi1]
qu3,take a wife; to marry (a woman)
qu3,to take; to get; to choose; to fetch
qu4 nian2,last year
qu4 shi4,to pass away; to die
qu4 wei4,fun; interest; delight; taste; liking; preference
qu4,to go; to go to (a place); to cause to go or send (sb); to remove; to get rid of; (when used either before or after a verb) to go in order to do sth; to be apart from in space or time; (after a verb of motion indicates movement away from the speaker); (used after certain verbs to indicate detachment or separation); (of a time or an event etc) just passed or elapsed
quan1 tao4,trap; snare; trick
quan1,"circle; ring; loop; classifier for loops, orbits, laps of race etc; CL:個|个[ge4]"
quan2 bu4,whole; entire; complete
quan2 heng2,to weigh; to consider; to assess; to balance; to trade-off
quan2 ju2,overall situation
quan2 li4 yi3 fu4,do at all costs; make an all-out effort
quan2 li4,(wield) power
quan2 li4,power; right; privilege
quan2 mian4,all-around; comprehensive; total; overall
quan2 tou5,fist; clenched fist; competitive (product); superior quality; CL: 個|个
quan2 wei1,authority; authoritative; power and prestige
quan2 yi4,rights and benefits
quan3,dog
quan4,to advise; to urge; to try to persuade; exhort
que1 dian3,weak point; fault; shortcoming; CL:個|个[ge4]
que1 fa2,shortage; be lacking; to be short of; to lack; scarcity
que1 kou3,nick; jag; gap; shortfall
que1 shao3,lack; shortage of; shortfall; to be short (of); to lack
que1 xi2,absence; absent
que1 xian4,a defect; a flaw
que2,lame
que4 bao3,to ensure; to guarantee
que4 ding4,definite; certain; fixed; to fix (on sth); to determine; to be sure; to ensure; to make certain; to ascertain; to clinch; to recognize; to confirm; OK (on computer dialog box)
que4 li4,to establish; to institute
que4 qie4,definite; exact; precise
que4 ren4,to confirm; to verify; confirmation
que4 shi2,indeed; really; reliable; real; true
que4 xin4,to be convinced; to be sure; to firmly believe; to be positive that; definite news
que4,but; yet; however; while; to go back; to decline; to retreat; nevertheless; even though
qun2 zhong4,mass; multitude; the masses
qun2 zi5,skirt; CL:條|条[tiao2]
qun2,"group; crowd; flock, herd, pack etc"
ran2 er2,however; yet; but
ran2 hou4,after; then (afterwards); after that; afterwards
ran2 shao1,combustion; flaming; kindle
ran3,to dye; to catch (a disease); to acquire (bad habits etc); to contaminate; to add colour washes to a painting
rang3,blurt out; to shout
rang4 bu4,to concede; to give in; to yield; a concession
rang4,to yield; to permit; to let sb do sth; to have sb do sth
rao2 shu4,forgiveness; spare
rao3 luan4,to disturb; to perturb; to harass
rao4,to wind; to coil (thread); to rotate around; to spiral; to move around; to go round (an obstacle); to by-pass; to make a detour; to confuse; to perplex
re3 huo4,stirring up trouble; to invite disaster
re4 ai4,to love ardently; to adore
re4 lei4 ying2 kuang4,eyes brimming with tears of excitement (idiom); extremely moved
re4 lie4,warm (welcome etc)
re4 men2,popular; hot; in vogue
re4 nao5,bustling with noise and excitement; lively
re4 qing2,cordial; enthusiastic; passion; passionate; passionately
re4 xin1,enthusiasm; zeal; zealous; zest; enthusiastic; ardent; warmhearted
re4,heat; to heat up; fervent; hot (of weather); warm up
ren2 cai2,a person's talent; talented person; distinguished person; a talent (worth head-hunting); person's looks; an attractive woman; used interchangeably with 人材; CL:個|个[ge4]
ren2 ci2,benevolent; charitable; kind; kindly; kindness; merciful
ren2 dao4,"human sympathy; humanitarianism; humane; the ""human way"", one of the stages in the cycle of reincarnation (Buddhism); sexual intercourse"
ren2 ge2,personality; integrity; dignity
ren2 gong1,artificial; manpower; manual work
ren2 jia5,"other; other people; him(her, them); I"
ren2 jian1,man's world; the world
ren2 kou3,population
ren2 lei4,humanity; human race; mankind
ren2 min2 bi4,Renminbi (RMB); Chinese Yuan (CNY)
ren2 sheng1,human life
ren2 shi4,human affairs; ways of the world; consciousness of the world; what is humanly possible; personnel matters; sexual awareness; sexual passion; facts of life
ren2 shi4,person; figure; public figure
ren2 wei2,artificial; man-made; having human cause or origin; human attempt or effort
ren2 wu4,"a person; a character (in a play, novel etc); a protagonist; CL:個|个[ge4]"
ren2 xing4,human nature; humanity; human; the totality of human attributes
ren2 yuan2,staff; crew; personnel; CL:個|个[ge4]
ren2 zhi4,hostage
ren2,"man; person; people; CL:個|个[ge4],位[wei4]"
ren3 bu5 zhu4,cannot help; unable to bear
ren3 nai4,to show restraint; to repress (anger etc); to exercise patience
ren3 shou4,to bear; to endure
ren4 ding4,to maintain (that sth is true); to determine (a fact); determination (of an amount); of the firm opinion; to believe firmly; to set one's mind on; to identify with
ren4 he2,any; whatever; whichever; whatsoever
ren4 ke3,to approve; approval; acknowledgment; OK
ren4 ming4,to appoint and nominate
ren4 shi5,to know; to recognize; to be familiar with; acquainted with sth; knowledge; understanding; awareness; cognition
ren4 wei2,to believe; to think; to consider; to feel
ren4 wu5,"mission; assignment; task; duty; role; CL:項|项[xiang4],個|个[ge4]"
ren4 xing4,willful; headstrong; uninhibited
ren4 yi4,arbitrary; at will; at random
ren4 zhen1,conscientious; earnest; serious; to take seriously; to take to heart
ren4 zhong4 dao4 yuan3,"a heavy load and a long road; fig. to bear heavy responsibilities through a long struggle (cf Confucian Analects, 8.7)"
reng1,to throw; to throw away
reng2 jiu4,still (remaining); to remain (the same); yet
reng2 ran2,still; yet
ri4 chang2,daily; everyday
ri4 cheng2,schedule; itinerary; CL:個|个[ge4]
ri4 ji4,"diary; CL:則|则[ze2],本[ben3],篇[pian1]"
ri4 li4,"calendar; CL:張|张[zhang1],本[ben3]"
ri4 qi1,date; CL:個|个[ge4]
ri4 xin1 yue4 yi4,"daily renewal, monthly change (idiom); every day sees new developments; rapid progress"
ri4 yi4,day by day; more and more; increasingly; more and more with each passing day
ri4 yong4 pin3,"articles for daily use; CL:件[jian4],個|个[ge4]"
ri4,"sun; day; date, day of the month; abbr. for 日本|日本 Japan"
rong2 hua4,to melt; to thaw; to dissolve; to blend into; to combine; to fuse
rong2 jie3,dissolve; solution
rong2 mao4,one's appearance; one's aspect; looks; features
rong2 na4,to hold; to contain; to accommodate; to tolerate (different opinions)
rong2 qi4,receptacle; vessel
rong2 qia4,harmonious; friendly relations; on good terms with one another
rong2 ren3,to put up with; to tolerate
rong2 xing4,honored
rong2 yi4,easy; likely; liable (to)
rong2 yu4,honor; credit; glory; (honorable) reputation
rou2 he2,gentle; soft
rou2,to knead; to massage; to rub
ru2 guo3,if; in case; in the event that
ru2 he2,how; what way; what
ru2 jin1,nowadays; now
ru4 kou3,entrance
ruan3 jian4,(computer) software
ruan3,soft; flexible
ruo4 dian3,weak point; failing
ruo4 gan1,a certain number or amount; how many?; how much?
ruo4,weak; feeble; young; inferior; (following a decimal or fraction) slightly less than
sa1 huang3,to tell lies
sa3,to sprinkle; to spray; to spill; to shed
sai1,cheek (esp. lower cheek); jaw; gills (of fish)
san1 jiao3,triangle
san1,three; 3
san3 wen2,prose; essay
san3,umbrella; parasol; CL:把[ba3]
san4 bu4,to take a walk; to go for a walk
san4 fa1,distribute; emit; issue
sang3 zi5,throat; voice; CL:把[ba3]
sang4 shi1,to lose; to forfeit
sao3 zi5,(informal) older brother's wife; sister-in-law; CL:個|个[ge4]
se4 cai3,tint; coloring; coloration; character
sen1 lin2,forest; CL:片[pian4]
sha1 che1,to brake (when driving); to stop; to switch off; to check (bad habits); a brake
sha1 fa1,"sofa; CL:條|条[tiao2],張|张[zhang1]"
sha1 mo4,desert; CL:個|个[ge4]
sha1 tan1,sand bar; beach; CL:片[pian4]
sha1,to kill; to murder; to fight; to weaken or reduce; to smart (topolect); to counteract; (used after a verb) extremely
sha2,(dialect) what
sha3,foolish
shai1 xuan3,to filter
shai4,"to dry in the sun; to sunbathe; to share files (loan from ""share"")"
shan1 chu2,to delete; to cancel
shan1 mai4,mountain range; CL:條|条[tiao2]
shan3 dian4,lightning; CL:道[dao4]
shan3 shuo4,flicker; twinkling
shan4 chang2,to be good at; to be expert in
shan4 liang2,good and honest; kind-hearted
shan4 yu2,be good at; be adept in
shan4 zi4,without permission; of one's own initiative
shan4 zi5,fan; CL:把[ba3]
shang1 biao1,trademark; logo
shang1 dian4,"store; shop; CL:家[jia1],個|个[ge4]"
shang1 liang5,to consult; to talk over; to discuss
shang1 nao3 jin1,knotty; troublesome; bothersome
shang1 pin3,good; commodity; merchandise; CL:個|个[ge4]
shang1 xin1,to grieve; broken-hearted
shang1 ye4,business; trade; commerce
shang4 ban1,to go to work; to be on duty; to start work; to go to the office
shang4 dang4,taken in (by sb's deceit); to be fooled; to be duped
shang4 ji2,higher authorities; superiors; CL:個|个[ge4]
shang4 jin4 xin1,aggressiveness; gumption; enterprising spirit
shang4 ren4,take office
shang4 wang3,to be on the internet; to stretch a net (in a sports game or for covering sth); to be netted (of fish)
shang4 wu3,morning; CL:個|个[ge4]
shang4 yin3,to get into a habit; to become addicted
shang4 you2,upper reaches; advanced position
shang4,on; on top; upon; first (of multiple parts); previous; last; upper; higher; above; to climb; to go into; to go up; to attend (class or university)
shao1 wei1,a little bit
shao1,tip of branch
shao1,to bring sth to sb (news etc)
shao2 zi5,scoop; ladle; CL:把[ba3]
shao3,few; little; lack
shao4,a whistle; sentry
she1 chi3,luxurious; extravagant; wasteful
she2 tou5,tongue; CL:個|个[ge4]; enemy soldier captured for the purpose of extracting information
she2,snake; serpent; CL:條|条[tiao2]
she3 bu5 de5,to hate to do sth; to hate to part with; to begrudge
she4 bei4,equipment; facilities; installations; CL:個|个[ge4]
she4 hui4,society; CL:個|个[ge4]
she4 ji1,to shoot; to fire (a gun)
she4 ji2,to involve; to touch upon (a topic)
she4 ji4,plan; design; to design; to plan; CL:個|个[ge4]
she4 li4,to set up; to establish
she4 qu1,community
she4 qu3,absorb (nutrition); take a photo
she4 shi1,facilities; installation
she4 shi4 du4,degrees centigrade
she4 xiang3,to imagine; to assume; to envisage; tentative plan; to have consideration for
she4 ying3,to take a photograph; photography; to shoot (a movie)
she4 zhi4,to set up; to install
shei2,who; also pronounced shui2
shen1 ao4,profound; abstruse; recondite; profoundly
shen1 bao4,to report (to the authorities); to declare (to customs)
shen1 cai2,stature; build (height and weight); figure
shen1 chen2,deep; extreme; dull; low pitched (sound)
shen1 fen4,identity; status; capacity; dignity; position; rank
shen1 ke4,profound; deep; deep-going
shen1 qing2 hou4 yi4,profound friendship
shen1 qing3,to apply for sth; application (form etc); CL:份[fen4]
shen1 shi4,gentleman
shen1 ti3,(human) body; health; CL:個|个[ge4]
shen1 yin2,to moan; to groan
shen1,"close; deep; late; profound; dark (of color, water etc)"
shen1,to stretch; to extend
shen2 hua4,fairy tale; mythology; myth
shen2 jing1,nerve
shen2 me5,what?; who?; something; anything
shen2 mi4,mysterious; mystery
shen2 qi2,magical; mystical; miraculous
shen2 qi4,expression; manner; spirited; vigorous
shen2 qing2,look; expression
shen2 se4,expression; look
shen2 sheng4,divine; hallow; holy; sacred
shen2 tai4,appearance; manner; bearing; deportment; look; expression; mien
shen2 xian1,"Daoist immortal; supernatural entity; (in modern fiction) fairy, elf, leprechaun etc; fig. lighthearted person; used in advertising: Live like an immortal! 活神仙似"
